rows,columns,msr,row_coverage,column_coverage
2,16,494.0068359375,[2068 2872],[ 0  1  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,319.4443359375,[1348 2419],[ 0  1  2  3  4  5  6  7  9 10 11 12 13 14 15 16]
3,16,2014.5355902777776,[1228 1682 2569],[ 0  1  2  3  4  5  7  8  9 10 11 12 13 14 15 16]
3,16,7601.214409722223,[ 453  907 1276],[ 0  1  2  3  4  6  7  8  9 10 11 12 13 14 15 16]
10,16,2388.37640625,[ 205  481 1509 1849 2107 2184 2209 2599 2736 2757],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15]
2,16,229.3271484375,[2185 2240],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 16]
2,16,487.1708984375,[ 519 1891],[ 0  1  2  3  4  5  6  7  8  9 11 12 13 14 15 16]
2,16,1621.9833984375,[2044 2058],[ 0  1  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,336.15234375,[1683 2108],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,3386.1162109375,[1863 2656],[ 0  1  2  3  4  5  6  7  8  9 10 12 13 14 15 16]
3,16,6207.335937500001,[1431 1728 2068],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,250.1318359375,[1432 2711],[ 0  1  2  3  4  5  6  7  8  9 10 12 13 14 15 16]
33,16,4859.65318669651,"[  75  166  254  322  519  907 1276 1348 1386 1509 1531 1562 1656 1669
 1728 1977 2000 2019 2185 2209 2228 2240 2250 2339 2352 2419 2503 2550
 2711 2736 2769 2872 2883]",[ 0  1  2  3  4  5  6  7  8  9 10 11 13 14 15 16]
2,16,110.21484375,[ 482 1349],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,5003.515625,[1229 1276],[ 0  1  2  4  5  6  7  8  9 10 11 12 13 14 15 16]
40,16,4540.4703515625,"[  27   75  166  205  254  273  322  348  519  907 1276 1349 1360 1386
 1432 1509 1562 1656 1863 1977 2000 2108 2185 2186 2209 2228 2250 2339
 2419 2484 2503 2518 2550 2656 2711 2736 2757 2769 2812 2883]",[ 0  1  2  3  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,57.15625,[1850 2210],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,48.9130859375,[1978 2712],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 14 15 16]
4,16,288.107421875,[ 699 1830 2187 2485],[ 0  1  2  3  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,119.65625,[119 274],[ 0  1  2  3  4  6  7  8  9 10 11 12 13 14 15 16]
2,16,447.390625,[2353 2519],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
3,16,606.5303819444445,[1589 2340 2504],[ 0  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,1366.0146484375,[ 323 2227],[ 0  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
5,16,5273.0421875,[ 331 1386 2069 2228 2550],[ 0  1  2  3  4  5  6  7  8  9 11 12 13 14 15 16]
18,16,3514.289050443673,"[  27  119  205  331  348  699 1386 1443 1509 1830 1850 1863 1978 2000
 2069 2108 2210 2228]",[ 0  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,202.5615234375,[ 700 1864],[ 0  1  2  3  4  6  7  8  9 10 11 12 13 14 15 16]
3,16,593.8914930555555,[1387 2737 2793],[ 0  1  2  4  5  6  7  8  9 10 11 12 13 14 15 16]
15,16,6769.579895833333,"[ 144  505  519  675  700  701 1830 1978 2108 2228 2419 2519 2727 2737
 2883]",[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 16]
2,16,231.609375,[ 361 2657],[ 0  1  2  3  4  5  7  8  9 10 11 12 13 14 15 16]
2,16,113.40234375,[206 349],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15]
2,16,5735.015625,[1831 2133],[ 0  1  2  4  5  6  7  8  9 10 11 12 13 14 15 16]
10,16,3491.9230859375007,[ 361 1633 1729 1831 1978 2133 2228 2550 2737 2883],[ 0  1  2  3  4  5  6  7  8 10 11 12 13 14 15 16]
3,16,892.4409722222222,[ 701 2070 2340],[ 0  1  2  3  5  6  7  8  9 10 11 12 13 14 15 16]
5,16,933.3625,[ 119  361  908 2228 2340],[ 0  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,7092.1865234375,[ 742 2353],[ 0  1  2  3  4  5  6  7  8  9 11 12 13 14 15 16]
2,16,171.859375,[676 677],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
5,16,1286.530625,[ 362 1978 2000 2353 2793],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 14 15 16]
2,16,200.5146484375,[ 145 2420],[ 0  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,6054.18359375,[ 742 2354],[ 0  1  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
20,16,6254.045830078125,"[ 119  145  362  385  505  519  742  908 1229 1562 1589 1633 1831 1978
 2000 2070 2133 2250 2354 2420]",[ 0  1  2  3  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,253.0146484375,[  76 1979],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 16]
2,16,568.2568359375,[1532 2188],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,1144.75,[ 120 1612],[ 0  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
24,16,5681.881618923612,"[  27  145  215  295  362  385  453  742  908 1229 1387 1443 1562 1598
 1612 1633 1979 2000 2058 2250 2519 2550 2737 2812]",[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15]
3,16,372.3342013888889,[ 167  520 1277],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,13.5615234375,[132 146],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,137.68359375,[  77 2794],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,348.5771484375,[  28 1230],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15]
2,16,7345.68359375,[ 742 2795],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15]
4,16,665.6044921875,[ 819 1230 2251 2737],[ 0  1  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,547.0224609375,[2229 2658],[ 0  1  2  3  4  5  6  7  8  9 10 12 13 14 15 16]
2,16,329.3193359375,[ 168 2551],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 16]
39,16,3604.0141868014457,"[  28   77  146  168  215  254  349  742  819  908 1230 1277 1301 1387
 1562 1589 1598 1612 1633 1891 1947 1979 2000 2019 2058 2133 2188 2210
 2229 2240 2251 2420 2519 2551 2658 2737 2769 2795 2812]",[ 0  1  2  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,239.6396484375,[  44 1361],[ 0  1  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,752.8193359375,[ 386 2770],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,286.1162109375,[1563 2758],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,137.46875,[1510 2001],[ 0  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
15,16,7050.671909722222,"[  44  168  240  296  362  908 1467 1487 1563 1589 1598 1612 1633 2019
 2251]",[ 0  1  2  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,253.24609375,[147 275],[ 0  1  2  3  4  5  6  7  8 10 11 12 13 14 15 16]
2,16,670.4599609375,[ 45 255],[ 0  1  2  3  4  5  6  7  8 10 11 12 13 14 15 16]
7,16,3915.4706632653065,[ 168 1253 1277 1510 1979 2468 2770],[ 0  1  2  3  4  5  6  8  9 10 11 12 13 14 15 16]
2,16,42.6396484375,[2189 2421],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 16]
2,16,373.1943359375,[2162 2163],[ 0  1  2  3  4  5  6  7  8 10 11 12 13 14 15 16]
2,16,93.33984375,[2020 2164],[ 0  1  2  3  4  5  6  7  9 10 11 12 13 14 15 16]
