rows,columns,msr,row_coverage,column_coverage
70,16,191.7130229591837,"[  11   17   24   27   85   87   91   93   96   98  100  106  109  112
  121  122  139  140  141  147  149  155  205  210  240  280  315  316
  325  329  493  497 2565 2694 2695 2700 3089 3094 3097 3102 3150 4458
 4482 4573 4576 4894 4897 4901 4906 4907 4916 4919 5052 5058 5062 5082
 5361 5378 5381 5414 5416 5578 5579 5584 5630 5723 5732 5736 5740 5765]",[ 0  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
99,16,224.84017813871031,"[  37   38   40   41   43  161  179  213  218  251  252  287  337  372
  390  512  515  517  637  639  940 1540 1730 1734 1756 1944 2071 2119
 2190 2238 2270 2291 2292 2396 2569 2570 2572 2609 2701 2712 2716 2757
 2762 2826 2830 2921 2922 2924 2925 2984 3109 3153 3154 3155 3226 3241
 3339 3399 3419 4115 4120 4124 4390 4404 4405 4407 4408 4411 4414 4424
 4431 4462 4491 4532 4535 4584 4611 4614 4737 4743 4745 4747 5229 5232
 5397 5400 5425 5428 5430 5431 5432 5449 5480 5485 5585 5663 5671 5692
 5743]",[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 16]
27,16,227.26352451989024,"[  67  422  430  471 1559 1946 2083 2223 2224 2274 2441 2611 2723 2741
 3279 3290 3340 3703 4158 4438 4443 4508 4937 4938 4967 5094 5401]",[ 0  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
21,16,232.48570365646256,"[ 124  292  472  812 1577 1604 1674 2084 2203 2275 2449 2677 2965 2966
 3129 4538 4558 4716 4968 5066 5751]",[ 0  1  2  3  4  5  6  8  9 10 11 12 13 14 15 16]
10,16,225.91671875000003,[ 338 1806 2089 2681 3514 4466 5040 5632 5637 5694],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 16]
39,16,428.0039036817882,"[  70  431  742  864 1738 1807 2225 2241 2277 2360 2450 2639 2640 2642
 2763 2926 2946 3013 3017 3515 3689 3690 3704 4091 4096 4098 4718 4874
 4875 4878 5067 5097 5343 5586 5587 5590 5618 5673 5753]",[ 0  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
6,16,95.7886284722222,[ 164  186 2985 3019 3048 3363],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
4,16,151.14453125,[ 499 2376 4492 5234],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 16]
6,16,237.9460720486112,[ 865 1675 2091 4559 4940 5383],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
10,16,382.49078125,[  44  192  373  374 2094 2574 4468 4494 4972 5707],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 16]
6,16,193.49424913194443,[ 126  432 1947 4879 4925 4946],[ 0  1  2  3  4  5  6  8  9 10 11 12 13 14 15 16]
5,16,274.40156249999995,[ 813 2453 4514 5100 5364],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 16]
4,16,134.823486328125,[1757 2242 3438 5767],[ 0  1  2  3  4  5  6  7  8 10 11 12 13 14 15 16]
11,16,487.2235924586777,[  72  942  943 2397 2682 3158 3160 5117 5118 5120 5235],[ 0  1  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
11,16,476.3218620867769,[ 339  641 1739 2296 2643 2724 2742 4446 4748 5344 5385],[ 0  1  2  3  4  5  6  8  9 10 11 12 13 14 15 16]
4,16,244.53125,[ 127 2508 2509 5236],[ 0  1  2  3  5  6  7  8  9 10 11 12 13 14 15 16]
3,16,131.48611111111111,[ 643 2766 2987],[ 0  1  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
3,16,82.88628472222223,[2767 4159 5083],[ 0  1  2  3  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,104.30859375,[2831 3291],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 14 15 16]
5,16,417.25531250000006,[2162 2474 2529 2874 4561],[ 0  1  2  3  4  5  6  7  8  9 10 12 13 14 15 16]
4,16,360.595703125,[ 375 1605 5158 5591],[ 0  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
8,16,618.6050415039062,[ 866 1437 1759 2226 2409 3516 4469 5070],[ 0  1  2  3  4  5  6  7  8 10 11 12 13 14 15 16]
1,17,0.0,[3049],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
5,16,350.35968749999995,[1760 2163 2843 3706 4814],[ 0  1  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
6,16,397.9469401041666,[1383 1761 3110 4495 4973 5017],[ 0  1  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
9,16,697.837962962963,[ 500 2575 2612 2613 3341 4232 4719 4749 5638],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
9,16,833.6716820987654,[ 165  193  944 2614 3691 4233 4246 4515 4615],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,83.9599609375,[1676 4470],[ 0  1  2  3  4  5  6  8  9 10 11 12 13 14 15 16]
2,16,158.5302734375,[ 293 5121],[ 0  1  2  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,223.3740234375,[3001 3130],[ 0  1  2  3  4  5  6  7  8 10 11 12 13 14 15 16]
3,16,479.7508680555556,[ 459 4247 4308],[ 0  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,187.6474609375,[1740 3439],[ 0  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
6,16,904.8064236111112,[2297 3292 3517 4802 5365 5366],[ 0  1  2  3  4  6  7  8  9 10 11 12 13 14 15 16]
2,16,358.9052734375,[  73 3050],[ 0  1  2  3  4  5  6  7  8  9 10 12 13 14 15 16]
3,16,505.4618055555555,[ 473 2410 3459],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 16]
2,16,336.33984375,[4248 5754],[ 0  1  2  3  4  5  6  7  8 10 11 12 13 14 15 16]
7,16,1801.0580357142858,[1808 1948 2361 3227 3228 4391 5639],[ 0  1  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
