rows,columns,msr,row_coverage,column_coverage
177,16,223.85876254827795,"[  24   40   41   43   91  109  121  147  149  176  179  205  240  269
  294  299  315  316  357  372  436  474  486  512  515  538  544  551
  559  560  561  567  599  602  610  617  618  634  645  648  649  652
  653  654  656  711  712  729  734  735  738  740  745  752  790  795
  800  804  822  836  840  841  842  894  897  905  937  940  969  971
  978  979 1004 1009 1013 1033 1040 1098 1102 1120 1121 1129 1187 1198
 1231 1299 1384 1407 1433 1460 1574 1689 1691 1692 1718 1730 1749 1750
 1754 1776 1791 1823 1842 1850 1869 1870 1880 1881 1882 1895 1896 1900
 1938 1941 1944 1951 1952 1953 1956 1972 1973 2010 2022 2032 2053 2054
 2071 2089 2099 2119 2137 2168 2171 2178 2189 2190 2198 2223 2270 2283
 2296 2305 2306 2331 2334 2348 2396 2400 2404 2405 2406 2436 2461 2484
 2494 2513 2544 2545 2546 2547 2569 2570 2581 2586 2604 2620 2672 2692
 2700 2701 2746 2757 2808 2810 2830 2848 2881]",[ 0  1  2  3  4  5  6  7  8 10 11 12 13 14 15 16]
149,16,218.5517709647088,"[  11   17   27   93   98  100  112  122  139  140  141  155  161  195
  209  210  213  218  225  231  251  252  257  270  271  279  280  287
  325  329  337  375  390  451  493  497  517  574  581  591  667  681
  827  849  870  873  915  918  953  955  963 1026 1084 1103 1146 1149
 1156 1157 1160 1173 1192 1236 1240 1241 1300 1386 1414 1415 1423 1434
 1488 1506 1509 1520 1521 1523 1540 1547 1578 1598 1636 1658 1660 1674
 1700 1701 1703 1734 1756 1767 1768 1785 1792 1796 1813 1843 1859 1861
 1863 1907 1915 1997 2013 2023 2025 2034 2035 2105 2129 2144 2149 2161
 2245 2249 2284 2307 2311 2324 2337 2384 2407 2421 2428 2429 2463 2477
 2497 2528 2530 2532 2556 2572 2609 2611 2635 2644 2654 2661 2694 2712
 2716 2787 2814 2822 2834 2839 2852 2853 2856]",[ 0  1  2  3  4  5  6  7  8 10 11 12 13 14 15 16]
33,16,260.40816546143253,"[ 342  395  406  422  438  455  621  692  697  763  764  765  776  806
  876 1048 1061 1062 1203 1207 1346 1436 1607 1642 1801 2210 2254 2364
 2365 2441 2588 2674 2723]",[ 0  1  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
16,16,260.5400390625,"[  44  124  523  778 1216 1307 1321 1323 1324 1327 1368 1461 1960 1978
 2449 2762]",[ 0  1  2  3  4  5  6  8  9 10 11 12 13 14 15 16]
16,16,252.393310546875,"[ 714  810  853 1070 1105 1130 1132 1283 1329 1923 2107 2211 2371 2592
 2675 2791]",[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
35,16,414.73352040816326,"[  62   63   67  162  181  358  360  423  525  699  716  919 1242 1308
 1309 1332 1352 1369 1370 1438 1444 1445 1462 1466 1469 1524 1624 1662
 1826 2230 2255 2271 2516 2763 2859]",[ 0  1  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
12,16,196.276611328125,[ 983  991 1474 1643 1735 1983 2072 2385 2622 2623 2867 2883],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15]
7,16,273.288743622449,[ 302  456 1526 1527 1552 2768 2794],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
9,16,295.02690972222223,[  72  499  855 1106 1268 1553 1554 1677 1704],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
4,16,80.119140625,[1828 1829 1830 2769],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
10,16,431.6309375,[ 622  879  882 1387 1579 1925 2077 2499 2734 2869],[ 0  1  2  3  4  5  7  8  9 10 11 12 13 14 15 16]
7,16,367.375318877551,[ 407 1174 1250 1271 1391 1555 1559],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 15 16]
25,16,693.3705125,"[  74   75  182  303  409  439 1072 1133 1354 1394 1491 1582 1584 1608
 1610 1985 2036 2057 2256 2257 2349 2351 2372 2557 2676]",[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
3,16,153.9956597222222,[ 127  920 1528],[ 0  1  2  3  4  5  7  8  9 10 11 12 13 14 15 16]
15,16,612.7094791666666,"[  77   78  163  346  925  992 1014 1175 1287 1356 1371 1585 2041 2058
 2233]",[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 15 16]
2,16,46.1474609375,[ 526 1475],[ 0  1  2  3  4  5  6  7  8 10 11 12 13 14 15 16]
3,16,87.12760416666667,[ 164 1086 2677],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 15 16]
3,16,140.02430555555557,[  28  424 1073],[ 0  1  2  3  4  5  7  8  9 10 11 12 13 14 15 16]
2,16,94.5302734375,[ 460 2501],[ 0  1  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
2,16,109.40234375,[2678 2773],[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16]
18,16,1041.7234640239196,"[ 500  669  717  856  857  858 1134 1446 1493 1560 1561 1562 1736 1737
 1883 2352 2408 2409]",[ 0  1  2  3  4  5  6  7  8  9 11 12 13 14 15 16]
