rows,columns,msr,row_coverage,column_coverage
620,5,405.834613848788,,
749,5,463.01356082759696,,
1195,2,198.6685916897507,,
228,4,667.4878741368053,,
258,4,953.3753943058874,,
1670,2,325.5422496345953,,
1001,3,460.84896361642456,,
165,4,914.1728142505742,,
618,3,594.3533882375765,,
1891,2,306.74817271576546,,
580,3,994.3729952901178,,
1182,2,327.33279868387024,,
16,2,341.3958333333333,,
1209,2,764.6080048776762,,
1043,3,384.7979743848636,,
1071,2,176.0002976061267,,
1202,3,300.0662363953086,,
1765,2,305.6011115305082,,
435,2,951.5737175730832,,
492,4,777.3577403533277,,
