rows,columns,msr,row_coverage,column_coverage
4,3,79.31944444444444,[2530 3342 3401 4539],[1 5 9]
4,4,149.203125,[2530 3364 3365 4447],[ 0 10 11 14]
5,5,186.5824,[2511 2512 2513 3345 3365],[ 5  7 12 13 16]
4,2,140.25,[ 500 2475 2908 3210],[6 9]
5,2,40.14,[2429 2430 2475 2513 3401],[ 8 11]
2,3,615.1666666666666,[2530 4926],[0 4 6]
2,2,0.0,[4577 5640],[12 16]
4,2,108.171875,[ 391 2476 2530 5619],[1 2]
3,2,0.0,[3210 3773 5640],[ 7 12]
4,3,124.7777777777778,[ 376 1471 2644 5403],[ 6  7 13]
6,4,148.63194444444446,[ 340 3401 5386 5387 5388 5389],[ 6  7 12 13]
4,3,93.93055555555549,[ 340  391  867 5389],[ 0  5 11]
4,2,94.046875,[ 340  814 2398 2644],[ 8 10]
4,3,31.18055555555556,[ 305  376  867 2475],[ 3 10 12]
3,3,58.07407407407415,[ 294  814 2644],[0 2 9]
6,3,75.75925925925925,[ 253  255  294  305  340 4926],[4 6 7]
3,3,86.49382716049382,[4880 4926 5345],[ 0 11 12]
2,3,74.05555555555556,[ 376 5238],[ 8  9 13]
4,3,123.18055555555554,[ 814 4880 5216 5218],[ 1  6 11]
8,5,236.1525,[ 743  744 4861 4862 4863 4864 4866 5218],[ 4  7  8 10 12]
3,3,133.53086419753086,[4830 4866 5218],[ 0 14 16]
2,2,380.25,[1809 5345],[5 7]
8,3,160.67013888888889,[  45 1677 2779 3242 4565 4880 5101 5218],[ 3  4 13]
5,2,48.260000000000005,[2927 4830 4831 5084 5086],[ 9 10]
8,3,161.94791666666666,[2779 4815 4831 5072 5085 5086 5087 5088],[ 6  8 10]
6,3,67.77160493827161,[ 340  867 2779 5041 5073 5074],[ 9 14 16]
8,4,118.7578125,[1677 2779 4804 5041 5042 5073 5074 5101],[ 1  7 10 12]
6,3,73.20370370370371,[1651 4541 4803 4804 5019 5042],[ 4 11 15]
5,3,53.98222222222223,[1607 1651 1652 5019 5020],[0 2 9]
3,3,97.70370370370352,[1652 1960 5006],[ 8 12 14]
4,4,121.140625,[1578 2530 2927 4804],[ 3  8 13 16]
2,2,0.25,[1560 5042],[14 16]
1,2,0.0,[1578],[ 0 14]
2,2,20.25,[1560 2927],[ 0 14]
6,3,132.80864197530872,[1541 1542 1543 1545 1546 1560],[4 6 7]
3,2,132.66666666666666,[2348 4448 4577],[2 9]
2,2,0.5625,[1545 5006],[ 9 13]
4,4,179.390625,[1439 4517 4750 5238],[0 1 4 7]
3,1,0.0,[4585 4721 5403],[10]
4,2,7.171875,[1578 4585 4616 5592],[4 6]
7,2,41.24489795918368,[1471 1545 1561 4472 4750 5238 5403],[3 5]
5,3,30.017777777777777,[1439 4518 4565 4975 5368],[ 6 12 16]
6,3,80.64814814814815,[1560 4565 4947 4948 4949 5367],[ 8 11 15]
5,3,34.56888888888888,[4927 4950 5347 5367 5368],[ 4 13 14]
5,3,88.33777777777777,[4949 5173 5346 5348 5349],[ 1 10 16]
5,3,183.79555555555547,[1561 4928 4929 5313 5350],[ 6 14 15]
8,2,75.0,[1882 3402 4472 4632 4927 4929 4950 5313],[ 0 10]
3,2,18.0,[ 644 5313 5350],[11 16]
5,2,258.56,[ 644 1961 4804 5101 5173],[2 7]
4,2,6.1875,[ 166  600 1961 4472],[13 16]
4,3,37.625,[ 166  644 3707 3774],[ 1  7 15]
5,2,54.34,[ 129 1810 3692 3736 3737],[1 5]
7,3,39.77324263038548,[ 518 3721 3774 4805 4951 5006 5368],[2 3 5]
13,4,238.62573964497045,[ 128  501  502  503  504 1677 3707 3708 3710 3711 3721 4805 4951],[ 9 11 14 16]
13,3,217.32149901380677,[  74   75  129  474  518  867 3402 3693 3694 3721 3722 4805 4951],[ 6  8 13]
4,2,53.5,[ 114 1882 3694 3695],[ 4 12]
3,1,0.0,[1809 1882 3402],[15]
5,2,35.2,[ 114  115  867 2362 3695],[13 14]
5,4,123.73000000000005,[ 115  814 1606 3402 3695],[ 7 12 14 15]
5,3,66.4355555555556,[ 113  114 1810 3518 5314],[ 9 11 12]
8,3,82.17708333333333,[  57  101  114  115 1790 1791 1792 5369],[ 7 10 15]
7,3,117.03854875283449,[  47   57   74  815 1762 1763 1792],[ 0  4 14]
2,2,22.5625,[3242 5238],[1 2]
1,2,0.0,[5238],[ 2 13]
1,1,0.0,[4616],[1]
2,2,3025.0,[3242 5767],[ 2 15]
