rows,columns,msr,row_coverage,column_coverage
2389,2,650.6561947365498,59.33929458519622,2.083333333333333
607,2,111.62255427481142,15.076999503229011,2.083333333333333
451,2,33.40665237634033,11.202185792349727,2.083333333333333
583,2,33.09878077843061,14.480874316939891,2.083333333333333
189,3,162.8750594888161,4.694485842026825,3.125
227,2,11.69709289914417,5.638350720317933,2.083333333333333
1567,2,685.824166388039,38.92200695479384,2.083333333333333
381,2,40.9631133706712,9.463487332339792,2.083333333333333
157,3,143.06491586316326,3.899652260307998,3.125
987,2,166.49582464644226,24.515648286140088,2.083333333333333
158,3,108.4081877904182,3.924490809736712,3.125
872,2,74.63614568428584,21.65921510183805,2.083333333333333
528,2,66.6174529384757,13.114754098360656,2.083333333333333
362,2,57.13762553035622,8.991554893194238,2.083333333333333
1690,2,839.3692818878891,41.97714853452558,2.083333333333333
156,3,105.86820622397546,3.874813710879285,3.125
726,2,200.5229132041679,18.0327868852459,2.083333333333333
971,2,7.203817504754248,24.118231495280675,2.083333333333333
762,2,306.1164086772618,18.926974664679584,2.083333333333333
758,2,502.26786789635264,18.827620466964728,2.083333333333333
297,3,239.3994767477745,7.377049180327869,3.125
1005,2,593.7334927353284,24.96274217585693,2.083333333333333
1305,2,417.6568761468564,32.41430700447094,2.083333333333333
557,2,168.93999658338947,13.835072031793343,2.083333333333333
1317,2,651.0118827504815,32.7123695976155,2.083333333333333
1107,2,154.3738592956541,27.496274217585693,2.083333333333333
827,2,51.22540424517748,20.541480377545952,2.083333333333333
1056,2,106.7833017676768,26.229508196721312,2.083333333333333
367,2,113.70783063204864,9.115747640337805,2.083333333333333
319,2,40.65965841530645,7.923497267759563,2.083333333333333
4026,1,0.0,100.0,1.0416666666666667
1024,2,516.1858816146851,25.43467461500249,2.083333333333333
505,2,157.57260660719538,12.54346746150025,2.083333333333333
4026,1,0.0,100.0,1.0416666666666667
1332,2,467.4401782131229,33.0849478390462,2.083333333333333
1101,2,510.3392733548316,27.34724292101341,2.083333333333333
855,2,340.70022434253275,21.23695976154993,2.083333333333333
292,2,101.12772975699004,7.252856433184302,2.083333333333333
816,2,140.47164214184443,20.268256333830102,2.083333333333333
1015,2,176.48939309374165,25.211127670144062,2.083333333333333
990,2,1375.8812631364144,24.59016393442623,2.083333333333333
112,2,5.671875,2.7819175360158965,2.083333333333333
646,2,302.36088240086644,16.04570293094883,2.083333333333333
454,2,96.54078771177394,11.276701440635868,2.083333333333333
782,2,246.1107891922476,19.42374565325385,2.083333333333333
668,2,173.73043135286315,16.592151018380527,2.083333333333333
1107,2,1302.2690140511763,27.496274217585693,2.083333333333333
871,2,708.7602588048894,21.63437655240934,2.083333333333333
641,2,392.1522484612332,15.921510183805266,2.083333333333333
1186,2,964.1074937295429,29.458519622454048,2.083333333333333
4026,1,0.0,100.0,1.0416666666666667
452,2,84.87382527997494,11.22702434177844,2.083333333333333
193,2,24.406762597653632,4.793840039741679,2.083333333333333
323,2,133.31954681823854,8.022851465474416,2.083333333333333
1051,2,510.6666628945656,26.105315449577745,2.083333333333333
4026,1,0.0,100.0,1.0416666666666667
1016,2,505.1644143991413,25.235966219572777,2.083333333333333
781,2,402.60938732148446,19.398907103825135,2.083333333333333
1105,2,864.2300923404517,27.446597118728267,2.083333333333333
1184,2,1041.8941060993425,29.408842523596626,2.083333333333333
4026,1,0.0,100.0,1.0416666666666667
291,2,75.92179473553689,7.228017883755589,2.083333333333333
459,2,91.74779880482816,11.400894187779434,2.083333333333333
4026,1,0.0,100.0,1.0416666666666667
767,2,1614.254832233817,19.05116741182315,2.083333333333333
288,3,1840.9612884730795,7.153502235469449,3.125
113,3,659.2063243445497,2.80675608544461,3.125
800,2,1071.6874609375,19.87083954297069,2.083333333333333
468,3,2022.5747609597324,11.624441132637854,3.125
2,5,46.6,0.0496770988574267,5.208333333333333
1060,3,1750.102181875717,26.328862394436165,3.125
35,7,6090.40293211162,0.8693492300049677,7.291666666666667
230,2,43.14597826086956,5.7128663686040735,2.083333333333333
744,2,660.2399080637937,18.47988077496274,2.083333333333333
3,7,97.36961451247164,0.07451564828614,7.291666666666667
58,4,790.6263376932224,1.4406358668653751,4.166666666666667
5,4,83.995,0.1241927471435668,4.166666666666667
8,7,1521.262755102041,0.1987083954297069,7.291666666666667
80,3,278.535,1.987083954297069,3.125
3,4,118.72222222222224,0.07451564828614,4.166666666666667
2,7,37.84693877551023,0.0496770988574267,7.291666666666667
5,4,65.255,0.1241927471435668,4.166666666666667
803,2,1503.3940050464555,19.94535519125683,2.083333333333333
2,3,3.166666666666657,0.0496770988574267,3.125
75,4,568.7571111111112,1.8628912071535024,4.166666666666667
250,3,1512.0473564444444,6.209637357178341,3.125
419,3,2181.037900723332,10.4073522106309,3.125
409,2,349.1552656906642,10.158966716343766,2.083333333333333
461,3,5476.597126872168,11.45057128663686,3.125
990,3,6413.817189402442,24.59016393442623,3.125
86,3,236.1441019169521,2.136115250869349,3.125
110,4,1248.4181146694216,2.73224043715847,4.166666666666667
162,3,946.8376517807244,4.023845007451565,3.125
262,3,935.9556196543843,6.507699950322901,3.125
2,6,63.5625,0.0496770988574267,6.25
1616,2,5810.847971016934,40.1390958768008,2.083333333333333
82,3,287.4743538898804,2.036761053154496,3.125
303,3,3086.798716175248,7.526080476900149,3.125
173,3,3309.334090681279,4.297069051167412,3.125
673,3,10336.680344552407,16.716343765524094,3.125
