167,7,151.56978722501228,4.148037754595132,7.291666666666667
76,6,131.67437576946753,1.8877297565822155,6.25
51,7,120.67000918014264,1.2667660208643816,7.291666666666667
97,6,110.69151285412312,2.4093392945851964,6.25
36,8,130.16377314814815,0.8941877794336811,8.333333333333334
57,5,95.7582271468144,1.4157973174366616,5.208333333333333
60,7,160.85190476190473,1.4903129657228018,7.291666666666667
408,5,242.73230344098425,10.134128166915053,5.208333333333333
410,4,83.66494794765022,10.18380526577248,4.166666666666667
52,6,134.86188157462198,1.291604570293095,6.25
267,5,234.43108810615945,6.631892697466468,5.208333333333333
238,6,308.28157194250247,5.91157476403378,6.25
130,4,92.32004437869823,3.2290114257327374,4.166666666666667
57,7,276.5022832771151,1.4157973174366616,7.291666666666667
175,6,322.71813333333336,4.346746150024838,6.25
267,4,80.38763694258581,6.631892697466468,4.166666666666667
229,4,153.4221077019889,5.68802781917536,4.166666666666667
279,3,102.13804207722579,6.929955290611028,3.125
397,4,190.42147577232262,9.860904123199205,4.166666666666667
337,4,183.40760352737104,8.370591157476403,4.166666666666667
196,4,132.35021865889215,4.868355688027819,4.166666666666667
536,3,185.81303680601968,13.313462493790363,3.125
677,4,453.13946095490354,16.815697963238946,4.166666666666667
436,3,111.16349049369208,10.829607550919027,3.125
205,4,157.07512790005947,5.09190263288624,4.166666666666667
544,3,145.7272015270569,13.51217088922007,3.125
107,5,163.85895012664864,2.6577247888723297,5.208333333333333
280,3,127.98997448979593,6.954793840039741,3.125
104,4,152.29694434171597,2.58320914058619,4.166666666666667
165,4,107.86186868686868,4.098360655737705,4.166666666666667
144,4,171.0655532648534,3.5767511177347244,4.166666666666667
299,4,348.77300030201,7.426726279185296,4.166666666666667
791,3,154.06673226630042,19.64729259811227,3.125
122,4,163.78502082773448,3.0303030303030303,4.166666666666667
398,4,242.2376056633671,9.885742672627918,4.166666666666667
725,3,263.2276944378386,18.00794833581719,3.125
329,3,126.42554628611667,8.171882762046696,3.125
630,3,220.366674505193,15.648286140089418,3.125
369,3,188.5641393481083,9.165424739195231,3.125
876,3,230.67029027056705,21.758569299552907,3.125
156,4,142.8958025147929,3.874813710879285,4.166666666666667
135,4,185.38141289437587,3.3532041728763042,4.166666666666667
581,3,206.32368470686285,14.431197218082463,3.125
1101,3,660.7628359029934,27.347242921013414,3.125
237,3,79.41060806573812,5.886736214605067,3.125
136,3,80.09568435217224,3.3780427223050173,3.125
69,4,104.7140306658265,1.713859910581222,4.166666666666667
158,3,93.33660025992984,3.9244908097367115,3.125
625,3,97.363072,15.524093392945852,3.125
308,3,120.31573855437493,7.6502732240437155,3.125
266,3,129.35991608092917,6.607054148037754,3.125
193,3,59.33396571421753,4.793840039741679,3.125
1383,2,195.25582439173328,34.35171385991058,2.0833333333333335
884,2,68.37191697293258,21.95727769498261,2.0833333333333335
239,3,131.60143088064518,5.936413313462494,3.125
290,3,111.94180737217599,7.203179334326875,3.125
87,4,229.74314638657685,2.1609538002980626,4.166666666666667
451,3,214.48884933920897,11.202185792349727,3.125
589,2,41.05548957831898,14.629905613512172,2.0833333333333335
563,3,268.923624847996,13.984103328365624,3.125
1346,3,550.7160582686371,33.43268753104819,3.125
1263,2,184.2678691097934,31.371087928464977,2.0833333333333335
1309,2,111.46982195892457,32.513661202185794,2.0833333333333335
1192,2,93.62184118254807,29.60755091902633,2.0833333333333335
255,3,147.49915331710028,6.333830104321907,3.125
166,3,132.3077450363704,4.123199205166419,3.125
173,3,160.98356480708048,4.297069051167412,3.125
1358,2,172.18213130719394,33.730750124192745,2.0833333333333335
683,2,69.5019475271657,16.96472925981123,2.0833333333333335
134,3,88.7653523427638,3.3283656234475907,3.125
188,3,103.27700442633672,4.669647292598112,3.125
507,2,37.642058518025735,12.593144560357675,2.0833333333333335
435,3,177.7690121988814,10.804769001490312,3.125
342,3,208.88531893954075,8.49478390461997,3.125
1265,2,170.11147557374747,31.420765027322403,2.0833333333333335
815,2,117.8229455380331,20.24341778440139,2.0833333333333335
386,3,136.59633069940728,9.587680079483357,3.125
974,2,139.42556257352354,24.192747143566816,2.0833333333333335
302,3,107.02119302759625,7.501241927471436,3.125
301,2,15.514116841977463,7.476403378042722,2.0833333333333335
210,3,92.74463592844545,5.216095380029806,3.125
1345,2,364.24674700460196,33.40784898161947,2.0833333333333335
867,2,138.12681507910852,21.535022354694487,2.0833333333333335
303,3,218.33838367335082,7.526080476900149,3.125
735,2,111.04376232125503,18.25633383010432,2.0833333333333335
1220,2,116.60570679924753,30.303030303030305,2.0833333333333335
316,3,104.62218483505137,7.848981619473423,3.125
2077,2,1373.7592372289855,51.58966716343765,2.0833333333333335
505,3,178.58496574409915,12.54346746150025,3.125
316,3,155.48556365610924,7.848981619473423,3.125
1172,2,307.3154368425957,29.11077993045206,2.0833333333333335
4026,1,0.0,100.0,1.0416666666666667
1264,2,26.29071863483416,31.395926477893692,2.0833333333333335
966,2,40.06453261834033,23.994038748137108,2.0833333333333335
380,2,49.710891620498614,9.438648782911079,2.0833333333333335
458,2,59.79272062889725,11.37605563835072,2.0833333333333335
449,2,36.849775050718996,11.1525086934923,2.0833333333333335
647,2,162.06787837815241,16.070541480377546,2.0833333333333335
283,3,334.0424194750007,7.0293094883258815,3.125
986,2,329.8880894387551,24.490809736711377,2.0833333333333335
