685,10,221.15932859502374
711,11,233.02075579379684
740,10,231.50452168240327
775,9,218.93585872740587
799,8,208.62374092559915
685,10,221.15932859502374
711,11,233.3570745546682
734,10,229.7929476980303
803,8,211.36178063590435
783,9,221.45968060666036
