rows,columns,msr,row_coverage,column_coverage
1010,17,29190.137288234888,35.03295178633368,100.0
368,17,20893.255467540934,12.76448144294138,100.0
624,17,26484.62275950514,21.64412070759625,100.0
292,17,22679.05161775361,10.128338536246964,100.0
1932,17,35087.03776186572,67.01352757544225,100.0
648,17,20923.95356594492,22.47658688865765,100.0
1426,17,27709.94870164156,49.46236559139785,100.0
657,17,22220.27795581145,22.788761706555672,100.0
966,17,27100.498418200703,33.50676378772113,100.0
456,17,22552.62571402048,15.816857440166494,100.0
1547,17,31722.916358704853,53.65938258758238,100.0
564,17,20745.88260254224,19.562955254942768,100.0
1064,17,27171.589758886308,36.906000693721815,100.0
210,17,18552.744081529887,7.2840790842872,100.0
973,17,28328.742143405656,33.74956642386403,100.0
369,17,21218.079519203857,12.799167533818938,100.0
865,17,28598.43139092753,30.003468609087754,100.0
226,17,19088.736229068843,7.839056538328131,100.0
621,17,26839.6369987534,21.54006243496358,100.0
359,2,293.8780599072223,12.452306625043358,11.764705882352942
247,17,21916.16787448457,8.567464446756851,100.0
1797,17,35012.15554206703,62.33090530697191,100.0
612,17,20892.819519595723,21.227887617065555,100.0
1259,17,27432.94763672867,43.66978841484565,100.0
502,17,21429.46958030892,17.412417620534164,100.0
1042,17,28297.246387093222,36.14290669441554,100.0
448,17,21874.84899472533,15.539368713146027,100.0
757,17,27534.848652242224,26.25737079431148,100.0
323,17,21891.64812051412,11.203607353451266,100.0
1466,17,32819.94365780492,50.84980922650017,100.0
516,17,20603.72313482563,17.89802289281998,100.0
1025,17,27462.58890486648,35.55324314949705,100.0
307,17,20052.79729527261,10.648629899410336,100.0
875,17,27941.85563153614,30.350329517863337,100.0
348,17,21512.243522127148,12.07075962539022,100.0
905,17,29440.973447018056,31.39091224419008,100.0
381,17,21707.368168674133,13.215400624349636,100.0
661,17,27671.863241089686,22.927506070065903,100.0
329,17,22915.949087272336,11.411723898716614,100.0
1105,17,32192.102083863032,38.3281304197017,100.0
370,17,20969.935533610605,12.833853624696497,100.0
833,17,28207.272126432512,28.893513701005897,100.0
395,17,22127.60334300997,13.701005896635449,100.0
620,17,27813.962704178288,21.50537634408602,100.0
169,2,46.29805482676274,5.861949358307319,11.764705882352942
156,2,43.67288777023644,5.411030176899064,11.764705882352942
141,17,18812.433254884814,4.890738813735692,100.0
1346,17,33582.92786712822,46.6874783211932,100.0
411,17,20093.05609720404,14.25598335067638,100.0
960,17,27271.41211977429,33.29864724245577,100.0
298,17,20074.996634762934,10.336455081512314,100.0
768,17,27788.98219088517,26.63891779396462,100.0
304,17,21485.999097395277,10.544571626777662,100.0
908,17,30380.78495467163,31.494970516822757,100.0
290,17,20164.47227230393,10.058966354491847,100.0
611,17,26559.851771514877,21.193201526188,100.0
193,17,19973.1215413813,6.6944155393687135,100.0
599,17,28534.37967266709,20.776968435657302,100.0
230,17,21438.41098381008,7.977800901838362,100.0
2220,17,37926.50413504563,77.00312174817898,100.0
791,17,20998.792374155488,27.436697884148455,100.0
1544,17,27247.369994891847,53.55532431494971,100.0
638,17,21449.993971583423,22.129725979882068,100.0
1639,17,29740.309079643783,56.850502948317725,100.0
559,17,20565.128362663665,19.389524800554977,100.0
1165,17,27643.253772102707,40.40929587235519,100.0
449,17,20977.458641376656,15.574054804023586,100.0
1102,17,28844.0752030736,38.22407214706902,100.0
350,17,20449.65958358391,12.140131807145334,100.0
748,17,26934.488508345203,25.94519597641346,100.0
244,17,20534.77287920872,8.463406174124176,100.0
1896,17,33985.411164531426,65.76482830385015,100.0
496,17,19508.727964300026,17.204301075268816,100.0
1305,17,26815.00390651822,45.26534859521332,100.0
495,17,21359.905289019407,17.16961498439126,100.0
1354,17,29401.67079855805,46.96496704821367,100.0
451,17,20634.82684408659,15.643426985778705,100.0
865,17,26476.83892470148,30.003468609087754,100.0
259,17,19783.961542912555,8.983697537287547,100.0
1360,17,31247.041945183908,47.17308359347901,100.0
616,17,22185.51701096264,21.36663198057579,100.0
832,17,26718.40403633953,28.858827610128337,100.0
289,17,21056.532249162487,10.02428026361429,100.0
1258,17,31355.43253902367,43.63510232396809,100.0
558,17,22511.78289916873,19.35483870967742,100.0
809,17,27187.08144754164,28.061047519944506,100.0
192,17,18765.23650656961,6.659729448491155,100.0
692,17,27570.493279389724,24.002774887270206,100.0
234,17,21084.649044823745,8.116545265348595,100.0
1556,17,34000.80892270879,53.9715574054804,100.0
651,17,21981.878561960857,22.580645161290324,100.0
1110,17,27608.657668891527,38.50156087408949,100.0
396,17,20969.294454622588,13.735691987513007,100.0
1038,17,29046.36999886042,36.00416233090531,100.0
245,17,19098.658820519304,8.498092265001734,100.0
694,17,26532.366094241213,24.07214706902532,100.0
231,17,20590.78308062638,8.012486992715921,100.0
1300,17,32604.469035669576,45.09191814082553,100.0
487,17,21337.206350870634,16.892126257370794,100.0
858,17,27114.57919849555,29.76066597294485,100.0
