rows,columns,msr,row_coverage,column_coverage
rows,columns,msr,row_coverage,column_coverage
2168,2168,511.27133198093486,75.19944502254596,12752.941176470587
1661,1661,10970.8404199677,57.613596947624,9770.588235294115
2371,2371,25976.22244154125,82.24072147069025,13947.058823529413
2243,2243,26920.729099505992,77.80090183836282,13194.117647058823
2130,2130,26894.937792850054,73.88137356919876,12529.411764705885
2112,2112,27582.673308903817,73.2570239334027,12423.529411764706
1980,1980,26751.7148693327,68.67845993756504,11647.058823529413
2048,2048,27900.76441958567,71.03711411723899,12047.058823529413
1966,1966,27268.330512503075,68.19285466527923,11564.70588235294
1922,1922,27365.70203923067,66.66666666666667,11305.882352941177
1903,1903,27622.93950200596,66.00763093999306,11194.117647058823
1908,1908,27833.51853440272,66.18106139438085,11223.529411764706
1855,1855,27369.154583944302,64.34269857787028,10911.764705882351
1851,1851,27627.604404164664,64.20395421436004,10888.235294117649
1827,1827,27363.19143913992,63.37148803329865,10747.058823529413
1832,1832,27603.768510375605,63.54491848768644,10776.470588235294
1841,1841,27842.380363319997,63.85709330558446,10829.411764705885
1834,1834,27897.64732014339,63.61429066944155,10788.235294117649
1782,1782,27081.191480050293,61.81061394380853,10482.35294117647
1778,1778,27582.489203652785,61.6718695802983,10458.823529411764
1835,1835,28390.76779785482,63.64897676031912,10794.117647058823
1780,1780,27269.557937129088,61.74124176205342,10470.588235294115
1818,1818,28497.33921236955,63.05931321540062,10694.117647058823
1760,1760,27367.804385794945,61.047519944502255,10352.941176470587
1788,1788,28371.94300523912,62.01873048907388,10517.64705882353
1746,1746,27537.714383809584,60.56191467221644,10270.588235294115
1734,1734,27692.180916585497,60.14568158168574,10200.0
1735,1735,27960.63042279195,60.1803676725633,10205.882352941177
1727,1727,27826.5977245676,59.90287894554284,10158.823529411764
1698,1698,27382.23125034005,58.896982310093655,9988.235294117649
1763,1763,28530.779054520677,61.151578217134926,10370.588235294115
1718,1718,27334.31753742714,59.59070412764481,10105.882352941177
1692,1692,27353.164987097425,58.68886576482831,9952.941176470587
1688,1688,27677.22085828732,58.55012140131807,9929.411764705885
1678,1678,27480.879864933773,58.20326049254249,9870.588235294115
1679,1679,27900.187409184666,58.23794658342005,9876.470588235294
1661,1661,27567.796656599363,57.613596947624,9770.588235294115
1675,1675,27888.13880671715,58.09920221990981,9852.941176470587
1648,1648,27483.292401285868,57.16267776621575,9694.117647058823
1689,1689,28222.798765324653,58.58480749219563,9935.29411764706
1655,1655,27459.560736272317,57.405480402358656,9735.29411764706
1647,1647,27573.246788004057,57.12799167533819,9688.235294117649
1647,1647,27915.01551842567,57.12799167533819,9688.235294117649
1626,1626,27492.29156455825,56.39958376690947,9564.70588235294
1608,1608,27416.602416167265,55.77523413111342,9458.823529411764
1646,1646,28033.65388049911,57.09330558446063,9682.35294117647
1643,1643,27750.89706256797,56.98924731182796,9664.70588235294
1637,1637,27642.360590819226,56.78113076656261,9629.411764705885
1636,1636,27886.650058868643,56.74644467568505,9623.529411764706
1630,1630,27693.201841707592,56.5383281304197,9588.235294117649
2168,2168,511.27133198093486,75.19944502254596,12752.941176470587
1652,1652,11270.740842486437,57.30142212972598,9717.64705882353
2403,2403,26353.873961126763,83.3506763787721,14135.29411764706
2239,2239,26967.752385579857,77.66215747485258,13170.588235294117
2133,2133,27233.067541510358,73.98543184183143,12547.058823529413
2085,2085,27464.29280339787,72.32049947970863,12264.70588235294
2040,2040,27508.283053769537,70.75962539021852,12000.0
1991,1991,27532.95277384305,69.06000693721818,11711.764705882353
1977,1977,27722.616080775457,68.57440166493237,11629.411764705883
1917,1917,27273.832787980245,66.49323621227887,11276.470588235294
1883,1883,27304.331172727776,65.3139091224419,11076.470588235294
1902,1902,27898.793461910962,65.9729448491155,11188.235294117647
1874,1874,27795.751670411853,65.00173430454387,11023.529411764706
1846,1846,27496.691106309157,64.03052375997225,10858.823529411764
1871,1871,28004.8102322338,64.8976760319112,11005.882352941177
1816,1816,27430.9336875572,62.98994103364551,10682.35294117647
1809,1809,27783.471086469064,62.7471383975026,10641.176470588236
1790,1790,27664.501601799413,62.088102670828995,10529.411764705883
1767,1767,27387.34604522504,61.29032258064516,10394.117647058823
1739,1739,27344.325578267442,60.319112036073534,10229.411764705883
1753,1753,27621.88659466403,60.80471730835935,10311.764705882353
1749,1749,27658.587222005335,60.665972944849116,10288.235294117647
1756,1756,27718.63622532284,60.90877558099202,10329.411764705883
1736,1736,27601.384892890303,60.215053763440864,10211.764705882353
1721,1721,27535.46355520407,59.69476240027749,10123.529411764706
1742,1742,28049.23721084496,60.42317030870621,10247.058823529413
1716,1716,27484.710955286504,59.5213319458897,10094.117647058823
1734,1734,27909.089307160375,60.14568158168574,10200.0
1697,1697,27307.13024901358,58.86229621921609,9982.35294117647
1717,1717,27957.29741882928,59.556018036767256,10100.0
1691,1691,27434.299204581406,58.65417967395074,9947.058823529413
1690,1690,27709.22801513759,58.61949358307319,9941.176470588236
1682,1682,27725.431579666092,58.342004856052725,9894.117647058823
1681,1681,27889.049328492758,58.30731876517517,9888.235294117647
1665,1665,27626.609720302855,57.75234131113424,9794.117647058823
1660,1660,27679.616867348883,57.57891085674645,9764.70588235294
1677,1677,27966.58123736107,58.168574401664934,9864.70588235294
1659,1659,27291.628671008504,57.54422476586889,9758.823529411764
1638,1638,27441.52173447132,56.81581685744017,9635.29411764706
1690,1690,28342.076304091923,58.61949358307319,9941.176470588236
1655,1655,27379.986539340363,57.405480402358656,9735.29411764706
1669,1669,27965.18742959809,57.891085674644465,9817.64705882353
1650,1650,27681.740849978003,57.232049947970864,9705.882352941177
1639,1639,27751.4620640864,56.850502948317725,9641.176470588236
1643,1643,27835.69204047421,56.98924731182796,9664.70588235294
1630,1630,27415.527222579487,56.5383281304197,9588.235294117647
1652,1652,28101.56497311048,57.30142212972598,9717.64705882353
1645,1645,27909.158422113826,57.05861949358307,9676.470588235294
1626,1626,27473.45460938619,56.39958376690947,9564.70588235294
1619,1619,27492.414869550896,56.15678113076656,9523.529411764706
2168,2168,511.27133198093486,75.19944502254596,12752.941176470587
1649,1649,11168.574508388054,57.19736385709331,9700.0
2418,2418,26290.327202698307,83.87096774193549,14223.529411764706
2251,2251,26748.96747487346,78.07839056538329,13241.176470588236
2155,2155,27019.293387352674,74.7485258411377,12676.470588235294
2119,2119,27506.021313674333,73.49982656954562,12464.70588235294
1986,1986,26677.52073452046,68.88657648283038,11682.35294117647
2032,2032,27794.249187962407,70.48213666319806,11952.941176470587
1955,1955,27151.1874233716,67.81130766562609,11500.0
1930,1930,27385.015618469377,66.94415539368713,11352.941176470587
1933,1933,27783.578477378283,67.04821366631981,11370.588235294117
