273.921,274.45049634653736
224.362,228.2749425701545
206.728,211.22506212890983
260.532,268.73039625758287
246.134,248.87424334439655
190.821,212.66847283153118
229.441,240.17172939764143
264.157,278.97262079221105
207.818,288.391477369815
190.617,199.17333702422144
208.122,208.84048103928612
223.697,224.9369605273468
191.637,198.44831284694112
272.885,272.5788626133732
260.451,260.45084198385234
190.133,195.3147616834261
171.783,173.614876949811
265.753,267.07782006920417
198.163,202.86573779315646
185.917,226.99216148523922
172.927,183.14625725294394
198.988,206.9404105425353
214.171,223.26099734438316
253.217,253.21704152249131
183.701,184.80556810578514
178.157,194.7698278716467
252.906,282.8900244226261
170.936,193.7306909661371
183.15,183.93329947199265
190.535,231.9956001186997
237.088,237.08844290657436
155.789,168.052388923491
242.751,242.75092647570688
160.871,167.2218587566655
250.155,250.15521694214877
194.456,196.12047635564807
211.675,211.67474048442904
172.191,177.26123524235297
169.563,173.4158586266429
161.368,203.2763536181099
243.569,243.56898788927333
205.146,286.6798425685255
171.971,173.83840844671198
256.847,256.84717416378317
224.032,251.90600655076847
164.044,181.8753152742098
148.205,191.79258353001066
170.773,182.07977478780865
262.293,262.2932525951556
162.674,197.29169727081785
245.089,245.08881199538632
193.469,200.1807643913414
241.741,241.74134948096884
190.888,215.1602217460803
144.774,147.6705657057088
158.311,356.2477203131965
216.128,216.12784341024965
201.389,201.3894655901576
161.779,180.35960615919583
205.207,226.64508835604224
177.77,196.94795725473554
204.081,204.08131487889273
278.127,278.1267301038062
172.36,172.3601384083045
148.974,163.72540423453458
145.983,171.91436513827173
164.059,164.05920799692421
242.852,242.8519800076893
203.532,219.23458081167672
185.779,185.77854671280275
147.66,178.1274327592321
250.985,300.947329972971
134.475,134.47518266565888
140.522,140.52210688196848
279.163,279.1627218934911
169.618,176.61731711496375
271.219,271.21882352941174
179.784,179.7841695501731
255.218,255.218017578125
158.741,345.70207121722285
217.713,222.82653000945183
266.479,266.47888888888883
149.799,174.88574511868794
220.903,323.59413580246917
249.888,292.4864462809917
226.681,226.68050749711648
115.569,115.56857142857142
157.602,157.6020761245674
174.719,180.08728702580132
121.592,125.1301609514569
186.16,198.36948146605584
177.167,586.1863443047337
283.451,283.4508641975308
293.762,293.76239669421483
190.822,190.82179930795846
239.136,239.13605442176873
259.149,259.1493055555556
168.167,198.9673908441093
161.528,190.31746031746027
272.138,272.13840830449834
