rows,columns,msr,row_coverage,column_coverage
1895,17,66461.52700320331,65.70735090152566,100.0
804,17,47186.39434012262,27.877947295423024,100.0
1397,17,60301.37906807198,48.43966712898752,100.0
618,17,47941.07242131798,21.428571428571427,100.0
913,17,58240.61391604544,31.65742024965326,100.0
323,17,45337.028466541546,11.199722607489598,100.0
2234,17,73261.36874447665,77.4618585298197,100.0
576,17,42348.821018817216,19.972260748959776,100.0
1635,17,58966.740829569,56.69209431345354,100.0
594,17,45968.91790163273,20.59639389736477,100.0
1616,17,63168.365368244165,56.03328710124827,100.0
610,17,46025.1929644429,21.151178918169208,100.0
1145,17,59154.00705517863,39.70180305131761,100.0
413,17,45425.25214869563,14.320388349514564,100.0
1700,17,68199.89683403693,58.94590846047157,100.0
772,17,47644.43114797397,26.768377253814148,100.0
1103,17,57852.73490221635,38.24549237170597,100.0
306,17,42598.51860329058,10.610263522884882,100.0
1168,17,62970.94926899847,40.499306518724,100.0
377,17,44099.43506329269,13.072122052704575,100.0
874,17,60011.83745425193,30.305131761442443,100.0
303,17,45121.34068951108,10.50624133148405,100.0
1802,17,72279.69726705825,62.48266296809986,100.0
671,17,46371.22113557193,23.26629680998613,100.0
1265,17,59276.56969362819,43.8626907073509,100.0
553,17,47624.50781548846,19.1747572815534,100.0
1103,17,61649.88716548952,38.24549237170597,100.0
372,17,44663.01718871834,12.89875173370319,100.0
867,17,59571.71185185311,30.062413314840494,100.0
288,17,44543.79599234336,9.986130374479888,100.0
1411,17,68946.16929667103,48.9251040221914,100.0
576,17,47284.61297076829,19.972260748959776,100.0
1005,17,59475.10969682565,34.84743411927878,100.0
387,17,46342.00475190849,13.418862690707352,100.0
959,17,63008.13855674622,33.25242718446602,100.0
399,17,46298.65953981397,13.83495145631068,100.0
663,17,58522.12313370093,22.98890429958391,100.0
254,17,45835.72043811562,8.807212205270458,100.0
2509,17,80343.8599048025,86.99722607489598,100.0
771,17,44303.035728807095,26.73370319001387,100.0
1755,17,59324.70641798648,60.85298196948683,100.0
657,17,45741.02702792745,22.780859916782248,100.0
1467,17,61079.50431026363,50.866851595006935,100.0
600,17,47328.60484803921,20.80443828016644,100.0
1638,17,64820.140019011815,56.79611650485437,100.0
550,17,45024.565179353136,19.070735090152567,100.0
1137,17,58968.44423708931,39.4244105409154,100.0
508,17,48210.897413098464,17.614424410540916,100.0
1859,17,69377.29302495676,64.45908460471567,100.0
651,17,45474.58154175954,22.57281553398058,100.0
1311,17,58763.63564098255,45.45769764216366,100.0
479,17,45517.61424038134,16.60887656033287,100.0
1188,17,62119.86928936686,41.19278779472954,100.0
439,17,45200.895595115006,15.221914008321775,100.0
883,17,59949.43376689528,30.617198335644936,100.0
370,17,47381.78121397934,12.829403606102636,100.0
2007,17,73819.92814901011,69.59084604715673,100.0
761,17,46340.18396000205,26.38696255201109,100.0
1482,17,60685.6788131183,51.3869625520111,100.0
319,17,40891.25263881592,11.061026352288488,100.0
1068,17,58413.51905482829,37.03190013869626,100.0
440,17,46499.09283704853,15.256588072122051,100.0
1633,17,68225.56884900102,56.62274618585298,100.0
668,17,47428.55777243351,23.162274618585297,100.0
1161,17,60106.29081553502,40.25658807212205,100.0
459,17,46580.512946934046,15.915395284327325,100.0
1023,17,62244.21433647384,35.471567267683774,100.0
372,17,45780.62682622068,12.89875173370319,100.0
782,17,60288.8965678102,27.11511789181692,100.0
281,17,45178.83802152076,9.743411927877949,100.0
1935,17,75072.31268859559,67.09431345353676,100.0
779,17,46509.34473665366,27.01109570041609,100.0
1264,17,58164.84926783755,43.82801664355063,100.0
565,17,48919.5102611889,19.590846047156727,100.0
1523,17,66088.34060252129,52.80859916782247,100.0
651,17,47543.61929770378,22.57281553398058,100.0
1079,17,59309.962953656526,37.4133148404993,100.0
448,17,46581.80295087934,15.533980582524272,100.0
716,17,58074.77390582989,24.82662968099861,100.0
296,17,46318.46206488332,10.263522884882107,100.0
1654,17,72635.708346914,57.350901525658806,100.0
576,17,45214.79026944681,19.972260748959776,100.0
1175,17,59079.23569983881,40.74202496532594,100.0
365,17,43535.04113396634,12.656033287101248,100.0
1144,17,62570.504736871975,39.66712898751734,100.0
322,17,42689.39374642329,11.16504854368932,100.0
756,17,57320.57553683541,26.21359223300971,100.0
165,16,38705.374802858125,5.721220527045769,94.11764705882354
1235,17,67671.79944053409,42.82246879334258,100.0
411,17,44677.05219788149,14.251040221914009,100.0
890,17,59687.75075832321,30.85991678224688,100.0
253,17,42867.4619315266,8.77253814147018,100.0
679,17,59724.64852941608,23.54368932038835,100.0
313,17,48048.49869881514,10.852981969486825,100.0
1242,17,70627.38523545157,43.06518723994452,100.0
429,17,45157.853813904,14.875173370319,100.0
909,17,59934.91925954009,31.51872399445215,100.0
406,17,47922.75470088714,14.07766990291262,100.0
818,17,62242.8841203814,28.363384188626902,100.0
296,17,45262.92338880133,10.263522884882107,100.0
